"","Id","vannlnr","vannlnr2","1995.pred_1995","1995.var_1995","1980.pred_1980","1980.var_1980"
"0",0,3562,3562,578.577005272539,2523.32602118527,1310.43705529854,20604.71065028
"1",0,3608,3608,580.511190137377,2361.15144860834,1321.70925907225,19280.441251075
"2",0,316,316,545.054001806659,564.062012448731,1217.43986134878,4605.94505283523
"3",0,133,133,566.531721845135,1771.28379277312,1260.96166341361,14463.7544067514
"4",0,3494,3494,578.063952520895,2031.80492714113,1296.74382787534,16591.1008029101
"5",0,3454,3454,579.607987163941,1324.21564641472,1297.63533694872,10813.143804577
"6",0,3344,3344,549.162655209264,2503.93700314882,1228.3156625498,20446.3852656455
"7",0,3438,3438,580.805664545616,460.740340909787,1297.64496993711,3762.26293333758
"8",0,323,323,528.400005651312,1010.3118610156,1176.70005396516,8249.89495574334
"9",0,3415,3415,565.533523971658,1765.31335190235,1263.71160232137,14415.0021443861
"10",0,295,295,555.240807761459,2113.64166335618,1238.29022154511,17259.3409304885
"11",0,297,297,542.811649409163,1686.53072105995,1185.74611094502,13771.683105575
"12",0,5509,5509,569.680599433171,1721.90723291106,1180.16800455274,14060.5631155338
"13",0,3208,3208,529.422432255234,2433.33621265104,1172.09677488796,19869.8716988841
"14",0,3446,3446,568.728767569902,2104.11803270305,1268.34777596666,17181.5901017324
"15",0,3268,3268,532.526639008568,2532.14514334686,1189.81119295962,20676.7135437929
"16",0,3184,3184,524.601058353133,2200.24972765522,1161.11375012451,17966.5620514835
"17",0,315,315,506.989559333336,1165.05515999617,1111.19392004799,9513.48811076526
"18",0,3107,3107,520.312992861269,2267.17173764676,1139.54919637543,18513.0196576337
"19",0,3067,3067,521.309147618096,2628.03763138182,1122.46724317129,21459.7567653586
"20",0,3067,4141,501.879162243657,1418.52141188989,1033.30551185038,11583.2081213572
"21",0,4404,4404,506.820500044421,1527.3595608912,1109.7733550569,12471.944108064
"22",0,4298,4298,497.696937589618,1216.50904549985,1074.61484008197,9933.64531601385
"23",0,4725,4725,491.519489440617,1685.20763006264,964.745856404072,13760.8930413152
"24",0,3981,3981,490.662670527694,1681.74821859315,969.642739681092,13732.6427680143
"25",0,3943,3943,488.500558062981,1986.60344532294,957.565990877646,16221.9887016998
"26",0,141,141,492.774051032513,797.155397065139,965.369698757556,6509.32540891469
"27",0,5505,5505,538.962097370222,2175.72426396233,1171.38691128665,17766.2934487258
"28",0,5168,5168,539.186885801591,1893.90039962273,1109.27140056409,15465.0115300493
"29",0,300,300,534.61534569994,1953.98453671022,1096.96716921371,15955.6355205847
"30",0,4313,4313,482.249924462643,1389.57095381707,985.856683765841,11346.8025954008
"31",0,4332,4332,496.553482670292,2509.14706438103,1034.10500964719,20488.9213043475
"32",0,371,371,488.548965252455,2379.40869847945,1009.29408628502,19429.5150822531
"33",0,194,194,436.394980976504,1117.37738860493,796.505997404946,9124.16081721076
"34",0,4448,4448,450.917579508135,1928.55603877962,806.290280146912,15747.9969458289
"35",0,3723,33723,438.392494887431,977.549627219391,800.34849248706,7982.37189124672
